acq_datetime,year,month,day,department,latitude,longitude,temperature_c,humidity_pct,wind_kmh,rain_last_7d_mm,ndvi,brightness_k,frp_mw,confidence_pct,fire_risk
2018-12-09T06:01:00,2018,12,9,Santa Rosa,14.13578,-90.09496,35.56,63.97,10.08,3.26,0.67,343.8,42.23,98.67,1
2018-12-05T06:18:00,2018,12,5,Izabal,15.63976,-88.85491,19.87,68.46,2.43,22.84,0.529,321.81,3.88,41.49,0
2018-12-10T21:03:00,2018,12,10,Zacapa,14.785,-89.59091,23.73,63.62,13.59,18.54,0.748,331.94,53.93,100.0,0
2018-12-03T11:57:00,2018,12,3,Petén,16.9887,-90.05701,24.4,51.33,19.29,28.64,0.478,333.7,10.15,54.21,0
2018-12-12T12:31:00,2018,12,12,Escuintla,14.00327,-90.94242,25.09,75.24,15.55,13.11,0.46,333.2,39.87,100.0,0
2018-12-25T21:20:00,2018,12,25,Jutiapa,14.48782,-90.03225,22.9,51.12,7.39,12.53,0.382,321.04,31.66,80.4,0
2018-12-05T10:13:00,2018,12,5,Santa Rosa,14.61373,-90.23239,24.42,57.24,11.19,32.16,0.578,328.54,26.16,85.64,0
2018-12-18T04:50:00,2018,12,18,Quiché,14.96344,-91.33936,31.95,48.78,13.96,0.0,0.523,353.21,57.84,100.0,1
2018-12-13T21:48:00,2018,12,13,Escuintla,14.04245,-90.72447,22.54,81.14,13.7,10.3,0.393,333.47,43.0,100.0,0
2018-12-15T07:03:00,2018,12,15,Zacapa,14.9627,-89.47545,29.51,55.89,11.9,0.0,0.65,338.86,52.85,100.0,1
2018-12-21T14:06:00,2018,12,21,Huehuetenango,15.34124,-91.41412,33.29,70.5,11.04,15.01,0.473,334.04,31.98,95.56,0
2018-12-25T00:35:00,2018,12,25,Escuintla,13.98147,-90.78296,28.02,58.5,18.88,2.5,0.4,350.1,30.77,100.0,1
2018-12-09T17:18:00,2018,12,9,Jutiapa,14.17628,-89.6476,27.9,53.05,7.62,12.02,0.099,319.68,30.11,68.19,0
2018-12-01T19:02:00,2018,12,1,Escuintla,13.98725,-90.97659,31.87,60.82,12.41,24.08,0.224,330.16,41.39,100.0,0
2018-12-13T11:55:00,2018,12,13,Alta Verapaz,15.32494,-90.55199,27.42,57.41,12.99,0.12,0.568,332.78,27.16,92.25,1
2018-12-27T10:28:00,2018,12,27,Chiquimula,14.70139,-89.65712,23.32,42.68,13.24,4.16,0.389,332.46,8.14,66.72,0
2018-12-24T21:16:00,2018,12,24,Huehuetenango,15.09983,-91.38897,27.02,54.36,7.63,2.5,0.706,319.8,31.57,80.24,0
2018-12-04T12:25:00,2018,12,4,Zacapa,15.04627,-89.59268,35.94,56.17,11.43,0.0,0.491,342.65,19.97,87.32,1
2018-12-17T14:43:00,2018,12,17,Izabal,15.7766,-89.12961,28.07,46.34,22.88,5.61,0.378,340.7,28.38,90.39,1
2018-12-27T15:05:00,2018,12,27,Escuintla,13.93839,-90.40591,24.21,67.8,7.08,5.68,0.415,317.01,39.68,80.43,0
2018-12-11T19:41:00,2018,12,11,Escuintla,14.13099,-90.90089,28.04,51.95,14.34,17.68,0.372,335.96,15.25,72.25,0
2018-12-10T11:34:00,2018,12,10,Alta Verapaz,15.59853,-90.64987,28.99,73.01,9.77,10.83,0.685,330.56,37.39,100.0,0
2018-12-10T14:02:00,2018,12,10,Santa Rosa,13.99465,-90.33865,23.13,77.65,12.08,6.7,0.802,322.84,26.89,70.8,0
2018-12-04T12:21:00,2018,12,4,Petén,16.96859,-90.07177,25.01,63.98,16.97,10.24,0.401,336.31,64.25,100.0,0
2018-12-16T00:21:00,2018,12,16,Quiché,15.45847,-91.03354,34.62,38.64,6.09,21.13,0.279,331.94,40.88,95.55,0
2018-12-08T16:39:00,2018,12,8,Alta Verapaz,15.29593,-90.62757,28.94,50.37,11.85,0.0,0.65,333.6,21.31,86.04,0
2019-01-23T12:31:00,2019,1,23,Jutiapa,14.29519,-89.63021,31.72,44.1,0.1,24.22,0.758,325.63,37.46,100.0,0
2019-01-11T04:57:00,2019,1,11,Jutiapa,14.38193,-89.68342,22.68,61.26,10.75,8.22,0.728,333.82,17.85,78.68,0
2019-01-21T12:17:00,2019,1,21,Alta Verapaz,15.15056,-90.62321,29.8,57.82,14.18,20.03,0.364,341.75,28.45,98.5,0
2019-01-08T13:14:00,2019,1,8,Quiché,15.2913,-90.8172,26.46,97.23,9.12,0.0,0.423,315.74,19.43,60.76,0
2019-01-12T01:14:00,2019,1,12,Petén,16.54951,-90.02536,31.98,48.82,15.52,0.0,0.73,342.29,30.7,94.97,1
2019-01-09T03:52:00,2019,1,9,Zacapa,14.88913,-89.32102,27.99,51.84,13.47,15.98,0.236,324.6,32.39,95.49,0
2019-01-02T14:30:00,2019,1,2,Quiché,15.16785,-91.03767,26.64,40.95,8.55,6.89,0.776,340.63,34.72,100.0,0
2019-01-06T23:12:00,2019,1,6,Santa Rosa,13.64194,-90.49062,29.75,53.3,10.12,16.66,0.347,338.7,28.96,100.0,0
2019-01-05T09:58:00,2019,1,5,Quiché,14.8747,-90.85071,29.15,59.68,10.55,0.0,0.566,335.91,35.11,92.85,0
2019-01-25T02:26:00,2019,1,25,Petén,17.06561,-89.73929,23.69,59.46,12.19,3.77,0.95,334.57,21.8,77.47,0
2019-01-07T22:07:00,2019,1,7,Huehuetenango,15.32726,-91.88099,21.31,82.02,17.7,6.75,0.4,314.2,18.95,86.88,0
2019-01-04T02:15:00,2019,1,4,Quiché,15.39083,-90.9137,25.01,47.19,17.28,15.08,0.561,340.54,30.27,100.0,0
2019-01-25T15:15:00,2019,1,25,Petén,17.3473,-90.1413,28.57,64.21,10.38,1.2,0.39,330.9,32.89,86.19,1
2019-01-02T00:54:00,2019,1,2,Santa Rosa,13.96566,-90.8373,36.61,64.12,13.78,2.38,0.509,343.38,56.61,100.0,1
2019-01-22T18:09:00,2019,1,22,Jutiapa,14.62703,-89.76508,25.74,43.05,17.11,16.03,0.598,340.78,26.4,84.99,0
2019-01-07T18:47:00,2019,1,7,Petén,16.84511,-89.6542,27.7,66.43,5.41,20.87,0.454,322.33,20.7,64.94,0
2019-01-14T16:42:00,2019,1,14,Huehuetenango,15.21913,-91.49125,28.08,59.44,14.8,0.0,0.646,330.48,57.4,100.0,1
2019-01-05T11:09:00,2019,1,5,Huehuetenango,15.45027,-91.75825,30.47,48.43,14.4,6.83,0.58,338.92,40.41,100.0,1
2019-01-07T08:22:00,2019,1,7,Huehuetenango,15.75981,-91.42683,25.27,48.54,10.83,1.73,0.672,337.6,25.68,84.23,0
2019-01-26T21:40:00,2019,1,26,Huehuetenango,15.3515,-91.35332,27.2,74.26,9.7,7.49,0.516,328.37,14.75,61.43,0
2019-01-08T22:44:00,2019,1,8,Jutiapa,14.74099,-90.03222,32.64,50.57,17.61,19.93,0.761,351.16,46.26,100.0,1
2019-01-01T02:54:00,2019,1,1,Huehuetenango,14.81096,-91.43603,31.85,68.34,21.36,0.44,0.592,333.61,31.62,70.22,1
2019-01-09T16:02:00,2019,1,9,Petén,16.78409,-90.1101,30.3,38.27,13.86,0.37,0.435,343.58,36.55,100.0,1
2019-01-12T10:28:00,2019,1,12,Santa Rosa,14.46978,-90.17056,24.99,72.01,8.18,11.94,0.192,326.1,47.99,98.2,0
2019-01-24T23:01:00,2019,1,24,Izabal,15.53042,-88.72469,23.98,64.75,10.61,8.72,0.501,332.06,43.7,100.0,0
2019-01-05T05:01:00,2019,1,5,Izabal,15.90446,-89.2329,37.39,35.96,7.86,5.19,0.576,351.31,54.32,100.0,1
2019-01-05T15:53:00,2019,1,5,Alta Verapaz,15.43626,-90.35141,29.8,60.61,4.18,28.32,0.515,324.38,29.92,88.45,0
2019-01-27T07:09:00,2019,1,27,Escuintla,13.98551,-90.63272,22.88,58.85,17.96,8.03,0.871,328.92,11.7,48.68,0
2019-01-04T20:01:00,2019,1,4,Alta Verapaz,15.54561,-90.4653,30.65,79.11,17.09,0.0,0.506,332.96,41.76,97.66,1
2019-01-04T04:43:00,2019,1,4,Quiché,15.20821,-91.49075,29.57,56.68,13.46,18.42,0.453,331.19,56.09,100.0,0
2019-01-14T15:44:00,2019,1,14,Huehuetenango,14.98971,-91.37805,24.52,58.53,4.25,12.57,0.417,325.47,41.55,100.0,0
2019-01-06T07:29:00,2019,1,6,Alta Verapaz,15.7198,-90.47877,33.76,63.49,12.03,11.69,0.578,337.43,38.39,97.32,1
2019-01-02T00:19:00,2019,1,2,Escuintla,13.90612,-91.08562,24.82,50.53,6.74,0.0,0.325,333.8,8.0,66.03,0
2019-02-20T20:50:00,2019,2,20,Petén,17.15656,-89.90748,34.2,74.16,4.12,3.95,0.51,331.39,14.15,68.12,0
2019-02-07T20:50:00,2019,2,7,Petén,17.24008,-89.78064,29.0,63.79,15.78,10.62,0.327,334.89,60.31,100.0,1
2019-02-04T00:23:00,2019,2,4,Jutiapa,14.08105,-89.36078,22.97,71.08,14.74,0.34,0.695,340.35,34.29,100.0,0
2019-02-21T18:16:00,2019,2,21,Alta Verapaz,15.39953,-90.57857,31.14,51.29,11.54,14.28,0.43,332.59,41.48,100.0,0
2019-02-23T10:30:00,2019,2,23,Izabal,15.61046,-88.87904,20.96,63.75,6.03,0.0,0.321,320.64,12.61,42.55,0
2019-02-05T12:59:00,2019,2,5,Quiché,14.99407,-90.81059,31.2,42.24,15.97,4.05,0.533,340.75,42.32,100.0,1
2019-02-14T03:50:00,2019,2,14,Huehuetenango,15.31002,-91.50419,30.01,48.15,5.01,0.0,0.284,318.24,21.22,61.83,0
2019-02-22T13:55:00,2019,2,22,Jutiapa,14.31336,-89.83663,29.57,61.78,4.81,17.41,0.438,323.27,17.46,88.44,0
2019-02-27T10:11:00,2019,2,27,Huehuetenango,15.50399,-91.32358,25.9,58.72,13.32,13.56,0.811,337.53,41.87,100.0,1
2019-02-09T12:29:00,2019,2,9,Escuintla,13.96294,-91.19488,24.07,59.2,14.59,5.02,0.579,333.41,17.55,64.77,0
2019-02-20T20:02:00,2019,2,20,Huehuetenango,15.42497,-91.01946,29.07,51.62,17.1,8.05,0.545,342.68,55.35,100.0,1
2019-02-14T01:08:00,2019,2,14,Jutiapa,14.32328,-89.99658,29.4,70.46,4.57,0.0,0.523,330.99,36.03,83.52,0
2019-02-25T02:07:00,2019,2,25,Zacapa,15.31982,-89.71717,28.1,56.49,13.13,20.83,0.483,330.78,17.96,85.67,0
2019-02-26T21:49:00,2019,2,26,Huehuetenango,15.28009,-91.47282,22.32,55.55,11.95,8.01,0.802,326.73,20.06,72.0,0
2019-02-07T20:23:00,2019,2,7,Escuintla,14.13422,-90.98121,27.28,56.3,14.94,15.64,0.855,339.04,33.53,92.49,0
2019-02-06T20:45:00,2019,2,6,Zacapa,15.22152,-89.28593,28.89,70.59,13.06,12.71,0.341,337.18,20.42,81.19,0
2019-02-25T19:22:00,2019,2,25,Izabal,15.46585,-88.85435,18.43,55.63,17.03,6.51,0.331,339.99,38.27,100.0,0
2019-02-09T14:52:00,2019,2,9,Santa Rosa,14.05958,-90.22016,23.65,66.55,10.13,11.53,0.491,322.24,33.36,72.6,0
2019-02-14T05:33:00,2019,2,14,Alta Verapaz,15.53813,-90.51216,29.55,45.45,2.01,21.77,0.704,328.85,43.1,100.0,0
2019-02-13T17:25:00,2019,2,13,Huehuetenango,15.2163,-91.42134,26.33,43.77,15.01,5.78,0.639,335.27,36.84,97.06,0
2019-02-01T22:12:00,2019,2,1,Escuintla,13.87633,-90.56025,24.57,71.43,9.93,0.0,0.511,324.57,22.18,73.75,0
2019-02-12T14:15:00,2019,2,12,Huehuetenango,14.98017,-91.46845,25.81,47.79,17.97,28.0,0.483,344.29,30.36,97.35,0
2019-02-08T14:31:00,2019,2,8,Zacapa,14.49451,-89.64504,29.71,65.86,8.04,8.9,0.425,340.05,42.55,100.0,1
2019-02-20T01:27:00,2019,2,20,Jutiapa,14.15536,-89.69496,31.31,32.63,8.57,13.62,0.476,334.35,54.17,100.0,0
2019-02-09T09:47:00,2019,2,9,Escuintla,13.92234,-90.85363,32.78,64.16,14.95,15.25,0.661,344.62,72.6,100.0,1
2019-02-23T01:47:00,2019,2,23,Santa Rosa,14.09765,-90.22251,33.03,52.88,14.09,7.91,0.446,342.83,28.46,100.0,1
2019-02-27T11:22:00,2019,2,27,Izabal,15.59919,-88.93133,29.77,55.51,4.93,7.38,0.748,323.27,52.59,100.0,0
2019-02-03T21:39:00,2019,2,3,Huehuetenango,15.52929,-91.25944,27.27,54.23,7.09,9.08,0.484,312.21,28.15,71.62,0
2019-02-06T13:22:00,2019,2,6,Huehuetenango,15.24057,-91.45936,32.22,61.66,13.42,9.74,0.818,340.3,44.12,100.0,1
2019-02-25T03:14:00,2019,2,25,Izabal,15.41226,-88.88521,30.17,36.25,8.49,5.13,0.406,335.65,29.24,100.0,1
2019-02-15T06:51:00,2019,2,15,Huehuetenango,15.12524,-91.93511,26.68,50.38,5.38,32.88,0.538,327.93,27.09,62.17,0
2019-02-04T15:26:00,2019,2,4,Jutiapa,14.33969,-89.72258,19.82,55.18,16.24,32.54,0.297,329.8,16.47,64.94,0
2019-02-13T21:55:00,2019,2,13,Petén,17.11087,-90.27999,28.0,54.83,8.9,12.82,0.471,326.85,29.23,90.52,0
2019-02-22T20:11:00,2019,2,22,Huehuetenango,15.14571,-91.21692,26.97,79.15,5.94,24.46,0.721,334.52,38.61,97.14,0
2019-02-17T04:40:00,2019,2,17,Huehuetenango,15.67634,-91.29114,37.33,45.91,12.76,9.18,0.496,333.22,58.27,100.0,1
2019-02-17T09:48:00,2019,2,17,Zacapa,14.82101,-89.55756,32.68,54.89,11.49,4.62,0.387,337.4,28.98,100.0,1
2019-02-02T17:19:00,2019,2,2,Santa Rosa,14.08168,-90.12353,25.15,63.09,16.2,11.22,0.093,337.53,28.37,79.2,0
2019-02-16T16:50:00,2019,2,16,Petén,16.77775,-89.50251,27.54,59.28,5.68,0.0,0.507,319.84,20.92,67.5,0
2019-02-03T20:21:00,2019,2,3,Chiquimula,14.80217,-89.84008,28.48,50.45,11.18,11.05,0.519,341.59,48.18,100.0,0
2019-02-27T22:31:00,2019,2,27,Santa Rosa,14.07873,-90.10919,34.11,48.64,23.2,16.02,0.276,351.22,45.18,100.0,1
2019-02-04T18:32:00,2019,2,4,Chiquimula,14.25452,-89.68845,33.4,62.87,10.03,23.25,0.438,337.82,35.75,100.0,0
2019-02-04T04:09:00,2019,2,4,Petén,17.08979,-89.59799,25.4,48.02,9.11,13.17,0.578,332.41,30.1,91.88,0
2019-02-26T14:11:00,2019,2,26,Zacapa,14.87799,-89.61922,29.09,63.41,12.59,15.24,0.475,329.88,36.0,99.52,0
2019-02-01T02:58:00,2019,2,1,Santa Rosa,14.23166,-90.21195,30.68,48.0,12.21,11.27,0.512,341.59,41.3,98.99,1
2019-02-05T02:07:00,2019,2,5,Jutiapa,14.18844,-90.24097,23.26,53.74,11.71,12.64,0.43,323.49,20.99,59.3,0
2019-02-22T16:41:00,2019,2,22,Jutiapa,14.18002,-90.24469,29.07,62.35,14.59,22.08,0.356,322.12,20.01,62.68,0
2019-02-09T06:11:00,2019,2,9,Santa Rosa,14.06445,-90.29194,29.11,50.7,18.83,3.14,0.525,340.93,50.96,100.0,1
2019-02-22T22:38:00,2019,2,22,Jutiapa,14.53011,-90.01222,26.77,60.67,8.63,13.25,0.266,331.97,29.65,84.21,1
2019-02-20T05:50:00,2019,2,20,Santa Rosa,14.13554,-90.42923,23.67,68.51,14.51,3.47,0.323,323.91,21.51,75.86,0
2019-02-05T14:57:00,2019,2,5,Chiquimula,14.55566,-89.32138,29.18,47.75,11.6,21.33,0.573,338.08,25.22,100.0,0
2019-02-23T16:19:00,2019,2,23,Jutiapa,14.30735,-90.00313,32.77,59.9,11.34,0.0,0.52,333.94,28.55,72.73,1
2019-02-15T11:54:00,2019,2,15,Jutiapa,14.46315,-89.89139,28.82,53.19,14.05,13.51,0.64,330.87,42.8,100.0,0
2019-02-08T06:50:00,2019,2,8,Santa Rosa,14.68581,-90.3451,24.6,49.97,15.33,15.03,0.552,335.63,56.74,100.0,0
2019-02-02T20:58:00,2019,2,2,Jutiapa,14.20047,-90.19347,24.94,55.0,7.24,13.88,0.396,327.49,24.02,64.46,0
2019-02-27T09:45:00,2019,2,27,Chiquimula,14.69787,-89.46581,31.88,62.24,16.65,2.24,0.454,334.26,31.01,68.29,0
2019-02-21T05:59:00,2019,2,21,Jutiapa,14.38726,-90.24047,24.87,40.15,14.61,18.26,0.487,326.85,21.66,76.14,0
2019-02-24T19:25:00,2019,2,24,Chiquimula,14.67635,-89.51844,21.0,42.03,9.09,0.0,0.544,327.99,41.78,86.64,0
2019-02-16T18:54:00,2019,2,16,Zacapa,14.72695,-89.00612,29.1,60.36,14.38,6.58,0.772,340.89,36.35,100.0,1
2019-02-02T00:15:00,2019,2,2,Izabal,15.3585,-88.98627,25.83,61.77,18.41,0.0,0.628,323.97,44.17,100.0,1
2019-02-15T03:50:00,2019,2,15,Petén,17.27929,-89.42687,26.08,69.74,6.9,0.0,0.461,325.38,32.29,99.02,0
2019-02-19T03:33:00,2019,2,19,Chiquimula,14.51573,-89.59689,30.21,76.3,16.36,22.92,0.439,333.94,45.64,100.0,0
2019-02-26T11:09:00,2019,2,26,Santa Rosa,14.28238,-90.64111,32.37,53.18,12.83,14.86,0.731,325.77,55.93,100.0,0
2019-02-22T05:32:00,2019,2,22,Petén,17.01469,-89.75091,28.22,68.68,13.88,0.0,0.544,336.52,21.61,73.86,0
2019-02-26T14:42:00,2019,2,26,Petén,16.59049,-89.69227,32.36,53.88,7.8,18.67,0.475,329.46,44.35,100.0,0
2019-02-09T17:54:00,2019,2,9,Alta Verapaz,15.53363,-90.88649,21.86,62.16,14.64,15.0,0.51,318.94,32.84,85.91,0
2019-02-02T21:13:00,2019,2,2,Quiché,15.01881,-91.47198,23.15,64.34,12.92,5.55,0.608,330.27,14.62,63.38,0
2019-02-12T21:47:00,2019,2,12,Petén,17.20702,-89.69137,24.05,56.05,11.66,6.2,0.299,335.44,1.0,62.23,0
2019-02-20T19:44:00,2019,2,20,Alta Verapaz,16.0119,-90.46245,30.24,56.92,14.23,0.0,0.53,330.89,19.81,99.14,1
2019-02-21T02:41:00,2019,2,21,Zacapa,15.02306,-89.52874,23.79,60.39,7.89,12.19,0.513,323.59,19.24,62.49,0
2019-02-04T07:21:00,2019,2,4,Zacapa,15.13382,-89.10942,27.87,57.88,9.77,0.0,0.615,325.65,25.12,72.1,0
2019-02-07T12:02:00,2019,2,7,Alta Verapaz,15.57222,-90.24076,31.77,52.67,8.62,26.3,0.494,333.21,39.86,99.98,0
2019-03-03T16:11:00,2019,3,3,Santa Rosa,14.10353,-90.85857,28.95,50.1,9.01,3.84,0.405,327.42,34.14,82.6,1
2019-03-16T06:26:00,2019,3,16,Chiquimula,14.81737,-89.50577,36.82,29.88,13.56,9.65,0.458,346.67,62.9,100.0,1
2019-03-17T08:12:00,2019,3,17,Santa Rosa,13.86093,-90.13342,34.17,41.95,15.69,3.21,0.419,345.92,52.9,100.0,1
2019-03-10T03:02:00,2019,3,10,Izabal,15.75437,-89.04514,35.25,55.28,7.87,1.69,0.583,344.51,49.3,100.0,1
2019-03-01T09:57:00,2019,3,1,Petén,16.60904,-89.92004,19.71,52.07,16.23,0.0,0.318,338.53,44.73,100.0,1
2019-03-19T06:08:00,2019,3,19,Jutiapa,14.1785,-89.40791,37.44,36.58,10.18,3.09,0.305,341.14,56.13,100.0,1
2019-03-15T20:08:00,2019,3,15,Huehuetenango,15.6969,-91.67871,39.94,34.86,8.19,7.82,0.598,351.63,76.2,100.0,1
2019-03-24T02:30:00,2019,3,24,Jutiapa,14.42977,-90.37234,31.77,34.88,12.01,6.52,0.839,344.8,48.8,100.0,1
2019-03-22T18:36:00,2019,3,22,Zacapa,14.70413,-90.01896,34.88,43.87,11.91,6.13,0.436,341.22,27.33,88.4,1
2019-03-14T11:15:00,2019,3,14,Quiché,14.87627,-91.07912,32.69,64.71,10.9,0.0,0.389,340.46,39.48,100.0,1
2019-03-06T11:00:00,2019,3,6,Zacapa,14.79134,-89.86934,36.44,26.24,13.15,5.58,0.43,344.52,67.53,100.0,1
2019-03-26T17:04:00,2019,3,26,Huehuetenango,15.24411,-91.84746,31.54,24.32,6.83,5.3,0.366,334.82,40.77,100.0,1
2019-03-26T07:32:00,2019,3,26,Huehuetenango,15.4578,-91.94916,27.73,46.77,10.8,4.56,0.518,325.08,25.93,53.65,0
2019-03-13T07:30:00,2019,3,13,Petén,16.98732,-90.07611,30.49,26.43,16.15,3.7,0.085,353.78,51.56,100.0,1
2019-03-23T13:32:00,2019,3,23,Jutiapa,14.17996,-89.40893,43.14,38.39,11.31,0.78,0.379,344.55,44.72,100.0,1
2019-03-07T11:30:00,2019,3,7,Huehuetenango,15.29738,-91.24725,32.78,65.9,11.03,0.0,0.737,326.96,27.79,97.72,1
2019-03-12T03:26:00,2019,3,12,Alta Verapaz,15.43945,-90.59476,28.8,53.43,12.13,3.02,0.297,336.1,12.77,77.29,1
2019-03-07T12:15:00,2019,3,7,Jutiapa,14.47733,-89.38008,31.99,18.58,21.46,1.12,0.427,350.31,57.61,100.0,1
2019-03-06T20:55:00,2019,3,6,Escuintla,14.18476,-90.82795,29.27,33.27,9.82,1.59,0.335,339.82,32.46,86.31,1
2019-03-14T19:48:00,2019,3,14,Quiché,14.9696,-90.808,27.6,31.68,7.9,2.67,0.05,339.93,50.83,100.0,1
2019-03-10T16:59:00,2019,3,10,Huehuetenango,15.42452,-91.3597,42.34,38.27,14.98,6.61,0.535,352.11,74.02,100.0,1
2019-03-21T21:18:00,2019,3,21,Alta Verapaz,15.67852,-90.62969,30.95,43.54,17.12,4.4,0.759,345.72,28.23,91.25,1
2019-03-16T04:05:00,2019,3,16,Alta Verapaz,15.36339,-90.76243,33.76,10.0,14.33,0.0,0.49,352.07,55.76,100.0,1
2019-03-17T12:39:00,2019,3,17,Izabal,15.62718,-88.84647,31.96,32.69,14.32,6.11,0.05,346.74,61.13,100.0,1
2019-03-17T02:11:00,2019,3,17,Chiquimula,14.50871,-89.07319,28.69,42.73,13.16,1.16,0.807,344.04,47.78,100.0,1
2019-03-06T12:21:00,2019,3,6,Chiquimula,14.87848,-89.74413,34.26,29.98,9.1,1.5,0.619,337.02,52.89,100.0,1
2019-03-13T05:37:00,2019,3,13,Chiquimula,14.89756,-89.53436,36.1,25.09,8.14,0.8,0.655,330.12,47.84,100.0,1
2019-03-23T01:51:00,2019,3,23,Petén,16.70208,-90.00092,29.53,42.62,9.74,0.0,0.61,340.57,36.36,100.0,1
2019-03-07T01:54:00,2019,3,7,Quiché,14.88482,-90.81363,36.09,36.99,9.84,6.96,0.223,347.23,59.29,100.0,1
2019-03-26T14:14:00,2019,3,26,Santa Rosa,14.1903,-90.46379,29.86,38.6,8.54,0.11,0.539,331.6,57.25,100.0,1
2019-03-24T23:06:00,2019,3,24,Zacapa,14.99656,-89.51223,28.95,32.27,13.99,0.24,0.777,338.33,48.81,97.36,1
2019-03-14T16:17:00,2019,3,14,Jutiapa,13.89843,-89.99,22.22,48.58,19.59,6.8,0.532,332.92,38.89,100.0,1
2019-03-25T19:14:00,2019,3,25,Quiché,15.09899,-91.18455,32.03,37.47,16.93,7.21,0.428,349.2,48.26,100.0,1
2019-03-18T21:50:00,2019,3,18,Petén,16.98371,-89.99295,32.52,10.0,13.15,2.3,0.602,354.04,73.52,100.0,1
2019-03-10T10:05:00,2019,3,10,Jutiapa,14.27849,-90.41033,31.02,24.08,13.14,2.46,0.722,350.93,66.71,100.0,1
2019-03-16T14:06:00,2019,3,16,Escuintla,14.04728,-91.07266,26.24,12.97,7.72,6.26,0.641,333.77,49.08,100.0,1
2019-03-26T03:54:00,2019,3,26,Escuintla,13.85618,-90.69396,33.15,39.58,15.99,0.0,0.57,339.75,48.69,100.0,1
2019-03-08T20:56:00,2019,3,8,Jutiapa,14.3346,-89.86532,32.09,30.71,7.27,3.83,0.159,343.71,40.89,100.0,1
2019-03-13T22:22:00,2019,3,13,Huehuetenango,15.00406,-91.61692,33.43,57.15,10.2,4.78,0.336,341.25,49.89,100.0,1
2019-03-23T00:25:00,2019,3,23,Petén,17.10997,-90.10152,35.38,67.45,13.09,0.0,0.419,335.72,49.68,100.0,1
2019-03-17T06:38:00,2019,3,17,Escuintla,14.02149,-90.84048,26.16,41.74,15.23,6.47,0.51,328.53,25.74,80.41,1
2019-03-25T12:03:00,2019,3,25,Alta Verapaz,15.3567,-90.18055,22.06,47.85,11.74,2.21,0.434,325.98,41.92,100.0,0
2019-03-23T01:50:00,2019,3,23,Quiché,14.74289,-91.33631,34.88,45.12,13.06,7.96,0.473,337.37,46.38,100.0,1
2019-03-18T03:56:00,2019,3,18,Chiquimula,14.88005,-89.17616,25.87,31.03,16.91,3.18,0.528,341.79,43.32,100.0,1
2019-03-08T19:38:00,2019,3,8,Petén,16.78448,-89.97201,32.78,55.19,9.83,4.8,0.315,337.38,59.78,100.0,1
2019-03-14T10:27:00,2019,3,14,Huehuetenango,14.76643,-91.40668,31.05,10.0,17.97,4.82,0.558,350.92,42.28,100.0,1
2019-03-13T23:37:00,2019,3,13,Alta Verapaz,15.18954,-90.60604,29.51,50.67,13.31,9.17,0.736,336.43,35.92,94.36,1
2019-03-25T18:22:00,2019,3,25,Quiché,14.75475,-90.69763,34.14,43.41,11.28,0.03,0.361,344.17,35.89,96.42,1
2019-03-25T01:37:00,2019,3,25,Zacapa,14.94164,-89.6554,36.6,42.46,8.82,1.88,0.408,349.1,24.24,100.0,1
2019-03-26T01:31:00,2019,3,26,Quiché,14.87753,-91.08398,32.18,43.88,13.95,6.03,0.338,342.62,43.26,100.0,1
2019-03-15T12:36:00,2019,3,15,Petén,17.27038,-89.87983,31.85,26.35,13.83,9.8,0.424,338.16,57.88,100.0,1
2019-03-08T07:12:00,2019,3,8,Quiché,15.3668,-91.1496,29.97,42.41,16.02,3.45,0.572,322.85,37.4,91.29,1
2019-03-06T05:19:00,2019,3,6,Chiquimula,14.76057,-89.6342,35.87,25.35,14.86,2.43,0.603,345.15,71.48,100.0,1
2019-03-24T20:26:00,2019,3,24,Chiquimula,14.91328,-89.57537,30.73,54.2,10.37,0.0,0.52,339.38,41.7,88.16,1
2019-03-19T22:12:00,2019,3,19,Quiché,15.05493,-91.14231,34.35,37.27,16.36,6.58,0.482,351.21,62.85,100.0,1
2019-03-17T10:17:00,2019,3,17,Huehuetenango,15.54963,-91.74526,30.58,42.24,14.77,4.6,0.228,337.75,43.71,100.0,1
2019-03-01T00:37:00,2019,3,1,Chiquimula,14.78498,-89.25336,30.63,36.03,8.76,4.68,0.525,326.7,51.16,100.0,1
2019-03-18T21:12:00,2019,3,18,Alta Verapaz,15.50944,-90.45188,37.57,47.33,12.67,6.44,0.464,348.41,58.96,100.0,1
2019-03-23T13:02:00,2019,3,23,Huehuetenango,15.35266,-91.28381,42.23,27.38,8.09,0.99,0.24,358.41,51.24,100.0,1
2019-03-18T21:20:00,2019,3,18,Escuintla,14.0148,-90.67076,39.98,54.16,11.64,5.8,0.357,341.84,51.19,100.0,1
2019-03-24T23:22:00,2019,3,24,Huehuetenango,15.44917,-91.61527,32.86,30.68,17.79,6.54,0.474,347.72,64.8,100.0,1
2019-03-12T14:13:00,2019,3,12,Jutiapa,14.2321,-89.93129,30.97,56.13,8.27,5.63,0.636,335.68,57.55,100.0,1
2019-03-11T02:34:00,2019,3,11,Escuintla,14.16134,-90.95946,38.07,28.25,16.85,8.09,0.556,350.45,63.71,100.0,1
2019-03-13T20:40:00,2019,3,13,Escuintla,13.91504,-90.48626,31.67,10.0,23.85,3.96,0.414,353.2,66.05,100.0,1
